source_row_id,Filename,text_id_kaggle,rater_id,Overall,Cohesion,Syntax,Vocabulary,Phraseology,Grammar,Conventions,trait_mean,overall_minus_trait_mean,absolute_overall_minus_trait_mean,rounded_trait_mean_half_up,rounded_trait_mean_matches_overall,same_trait_mean_has_different_overall
414,AAAUUP138180000065642125_OR,73D2B941F40F,rater_20,3,3,3,3,3,3,4,3.1666666666666665,-0.16666666666666652,0.16666666666666652,3,True,True
414,AAAUUP138180000065642125_OR,73D2B941F40F,rater_16,3,3,3,3,3,2,3,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
415,AAAUUP138180000066402117_OR,2F522D046DCC,rater_15,3,4,4,3,3,3,3,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
415,AAAUUP138180000066402117_OR,2F522D046DCC,rater_16,3,3,3,3,2,3,3,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
416,AAAUUP138180000067912140_OR,EF36F9497E96,rater_7,4,4,4,3,3,3,4,3.5,0.5,0.5,4,True,True
416,AAAUUP138180000067912140_OR,EF36F9497E96,rater_10,3,3,3,3,3,2,3,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
417,AAAUUP138180000069052125_OR,71B7928491A2,rater_15,4,3,4,3,4,4,3,3.5,0.5,0.5,4,True,True
417,AAAUUP138180000069052125_OR,71B7928491A2,rater_16,3,3,4,4,3,3,3,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
418,AAAUUP138180000069582125_OR,80D2FE30F665,rater_4,4,4,3,4,4,3,4,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
418,AAAUUP138180000069582125_OR,80D2FE30F665,rater_7,4,5,3,4,3,4,4,3.8333333333333335,0.16666666666666652,0.16666666666666652,4,True,True
419,AAAUUP138180000069802125_OR,D925E8553B9D,rater_4,4,4,3,3,3,4,3,3.3333333333333335,0.6666666666666665,0.6666666666666665,3,False,True
419,AAAUUP138180000069802125_OR,D925E8553B9D,rater_7,3,3,3,3,4,2,3,3.0,0.0,0.0,3,True,True
420,AAAUUP138180000070112140_OR,5D4D6519DF94,rater_19,5,4,5,5,4,5,4,4.5,0.5,0.5,5,True,True
420,AAAUUP138180000070112140_OR,5D4D6519DF94,rater_16,4,4,4,4,4,5,4,4.166666666666667,-0.16666666666666696,0.16666666666666696,4,True,True
421,AAAUUP138180000070142140_OR,FAC0A72D62EE,rater_19,4,4,4,3,4,4,5,4.0,0.0,0.0,4,True,True
421,AAAUUP138180000070142140_OR,FAC0A72D62EE,rater_15,4,4,4,4,4,4,4,4.0,0.0,0.0,4,True,True
422,AAAUUP138180000070782124_OR,50F0190B5C09,rater_15,4,3,4,4,4,3,4,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
422,AAAUUP138180000070782124_OR,50F0190B5C09,rater_18,4,4,4,4,4,3,4,3.8333333333333335,0.16666666666666652,0.16666666666666652,4,True,True
423,AAAUUP138180000070982140_OR,7E0EBF50B163,rater_19,2,2,2,2,2,3,3,2.3333333333333335,-0.3333333333333335,0.3333333333333335,2,True,True
423,AAAUUP138180000070982140_OR,7E0EBF50B163,rater_16,2,3,3,2,2,2,2,2.3333333333333335,-0.3333333333333335,0.3333333333333335,2,True,True
424,AAAUUP138180000071512140_OR,59A00E270F0B,rater_19,3,3,2,3,3,3,3,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
424,AAAUUP138180000071512140_OR,59A00E270F0B,rater_16,3,3,2,3,3,2,3,2.6666666666666665,0.3333333333333335,0.3333333333333335,3,True,True
425,AAAUUP138180000071572125_OR,573FECFBABF1,rater_19,3,3,4,4,3,3,3,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
425,AAAUUP138180000071572125_OR,573FECFBABF1,rater_15,3,4,3,3,3,2,4,3.1666666666666665,-0.16666666666666652,0.16666666666666652,3,True,True
426,AAAUUP138180000071722126_OR,891A55ACFD7B,rater_19,3,4,3,3,3,4,4,3.5,-0.5,0.5,4,False,True
426,AAAUUP138180000071722126_OR,891A55ACFD7B,rater_18,3,3,3,3,3,3,3,3.0,0.0,0.0,3,True,True
427,AAAUUP138180000073032124_OR,5DEDECE96044,rater_18,4,4,4,4,4,4,3,3.8333333333333335,0.16666666666666652,0.16666666666666652,4,True,True
427,AAAUUP138180000073032124_OR,5DEDECE96044,rater_16,3,4,4,4,3,3,3,3.5,-0.5,0.5,4,False,True
428,AAAUUP138180000073172125_OR,BB4CEF5C3899,rater_4,3,3,2,3,3,3,3,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
428,AAAUUP138180000073172125_OR,BB4CEF5C3899,rater_7,3,3,2,3,3,4,3,3.0,0.0,0.0,3,True,True
429,AAAUUP138180000073452140_OR,8F99596B66B6,rater_19,3,3,3,2,3,3,3,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
429,AAAUUP138180000073452140_OR,8F99596B66B6,rater_17,2,2,3,2,2,2,3,2.3333333333333335,-0.3333333333333335,0.3333333333333335,2,True,True
430,AAAUUP138180000073702140_OR,FAF2897C9B65,rater_1,4,4,4,4,3,3,4,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
430,AAAUUP138180000073702140_OR,FAF2897C9B65,rater_2,3,3,3,4,3,4,4,3.5,-0.5,0.5,4,False,True
431,AAAUUP138180000073712140_OR,C7AC45EF9D03,rater_18,3,3,3,3,3,4,4,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
431,AAAUUP138180000073712140_OR,C7AC45EF9D03,rater_16,4,4,4,3,4,4,3,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
432,AAAUUP138180000074132140_OR,C31019435CBC,rater_1,4,4,4,4,4,3,4,3.8333333333333335,0.16666666666666652,0.16666666666666652,4,True,True
432,AAAUUP138180000074132140_OR,C31019435CBC,rater_2,3,4,3,4,3,3,3,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
433,AAAUUP138180000074292125_OR,2BA422F3619F,rater_15,3,3,4,3,3,3,2,3.0,0.0,0.0,3,True,True
433,AAAUUP138180000074292125_OR,2BA422F3619F,rater_16,3,3,3,3,3,2,2,2.6666666666666665,0.3333333333333335,0.3333333333333335,3,True,True
434,AAAUUP138180000075042117_OR,279FC74EEB27,rater_1,4,4,3,4,4,4,4,3.8333333333333335,0.16666666666666652,0.16666666666666652,4,True,True
434,AAAUUP138180000075042117_OR,279FC74EEB27,rater_2,3,3,3,4,4,3,3,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
435,AAAUUP138180000075402140_OR,38FA6185D43F,rater_1,4,4,4,4,4,3,4,3.8333333333333335,0.16666666666666652,0.16666666666666652,4,True,True
435,AAAUUP138180000075402140_OR,38FA6185D43F,rater_2,3,3,3,3,3,4,4,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
436,AAAUUP138180000075772125_OR,1DF74255B4B4,rater_4,2,3,2,3,2,3,2,2.5,-0.5,0.5,3,False,True
436,AAAUUP138180000075772125_OR,1DF74255B4B4,rater_7,3,3,3,3,2,3,3,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
437,AAAUUP138180000075912140_OR,F30AD5A2B74A,rater_7,2,2,3,2,3,2,2,2.3333333333333335,-0.3333333333333335,0.3333333333333335,2,True,True
437,AAAUUP138180000075912140_OR,F30AD5A2B74A,rater_10,2,3,3,3,3,2,2,2.6666666666666665,-0.6666666666666665,0.6666666666666665,3,False,True
438,AAAUUP138180000076192124_OR,89ADE1CC1BEC,rater_15,4,5,4,4,4,3,4,4.0,0.0,0.0,4,True,True
438,AAAUUP138180000076192124_OR,89ADE1CC1BEC,rater_16,4,4,4,3,4,3,4,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
439,AAAUUP138180000076502140_OR,4D3C1E2D2E03,rater_19,2,2,2,2,3,2,3,2.3333333333333335,-0.3333333333333335,0.3333333333333335,2,True,True
439,AAAUUP138180000076502140_OR,4D3C1E2D2E03,rater_16,3,3,2,3,3,2,3,2.6666666666666665,0.3333333333333335,0.3333333333333335,3,True,True
440,AAAUUP138180000076682140_OR,87E42E20964C,rater_7,3,4,3,3,3,4,3,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
440,AAAUUP138180000076682140_OR,87E42E20964C,rater_10,3,3,3,3,3,3,3,3.0,0.0,0.0,3,True,True
441,AAAUUP138180000077522125_OR,E508BAFC3BF9,rater_4,3,3,2,3,3,3,4,3.0,0.0,0.0,3,True,True
441,AAAUUP138180000077522125_OR,E508BAFC3BF9,rater_7,3,4,3,3,3,4,3,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
442,AAAUUP138180000078652140_OR,40DD3FF566D8,rater_15,3,4,4,3,3,3,3,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
442,AAAUUP138180000078652140_OR,40DD3FF566D8,rater_16,3,3,3,4,3,3,4,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
443,AAAUUP138180000079302125_OR,23972FBA1934,rater_15,4,4,4,3,4,3,4,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
443,AAAUUP138180000079302125_OR,23972FBA1934,rater_18,3,3,3,3,3,3,4,3.1666666666666665,-0.16666666666666652,0.16666666666666652,3,True,True
444,AAAUUP138180000080142125_OR,DA025E83C104,rater_19,3,4,3,2,3,3,3,3.0,0.0,0.0,3,True,True
444,AAAUUP138180000080142125_OR,DA025E83C104,rater_16,3,3,2,2,3,2,3,2.5,0.5,0.5,3,True,True
445,AAAUUP138180000080162140_OR,297ABDDBAA92,rater_7,3,3,3,3,2,3,3,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
445,AAAUUP138180000080162140_OR,297ABDDBAA92,rater_10,2,3,2,3,2,2,3,2.5,-0.5,0.5,3,False,True
446,AAAUUP138180000080722140_OR,9E987A93FC75,rater_19,4,4,4,3,4,3,4,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
446,AAAUUP138180000080722140_OR,9E987A93FC75,rater_16,4,4,4,4,3,3,4,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
447,AAAUUP138180000080772117_OR,76156CCBF662,rater_15,3,2,3,3,3,3,2,2.6666666666666665,0.3333333333333335,0.3333333333333335,3,True,True
447,AAAUUP138180000080772117_OR,76156CCBF662,rater_16,3,3,3,3,3,3,3,3.0,0.0,0.0,3,True,True
448,AAAUUP138180000081302140_OR,09ADBEF70E6F,rater_19,4,3,4,4,3,4,3,3.5,0.5,0.5,4,True,True
448,AAAUUP138180000081302140_OR,09ADBEF70E6F,rater_16,3,3,2,3,3,2,3,2.6666666666666665,0.3333333333333335,0.3333333333333335,3,True,True
449,AAAUUP138180000081312126_OR,C75C5CEDB9F7,rater_15,3,4,3,3,3,3,3,3.1666666666666665,-0.16666666666666652,0.16666666666666652,3,True,True
449,AAAUUP138180000081312126_OR,C75C5CEDB9F7,rater_18,4,3,3,4,4,4,4,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
450,AAAUUP138180000081692140_OR,4A2796E31DF2,rater_15,4,4,4,3,4,3,3,3.5,0.5,0.5,4,True,True
450,AAAUUP138180000081692140_OR,4A2796E31DF2,rater_18,4,3,3,4,4,3,4,3.5,0.5,0.5,4,True,True
451,AAAUUP138180000081752140_OR,10AC7944DC4A,rater_7,3,4,2,3,3,2,3,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
451,AAAUUP138180000081752140_OR,10AC7944DC4A,rater_10,3,2,3,3,3,2,2,2.5,0.5,0.5,3,True,True
452,AAAUUP138180000082382126_OR,146A310BAB23,rater_15,4,5,4,4,4,5,4,4.333333333333333,-0.33333333333333304,0.33333333333333304,4,True,True
452,AAAUUP138180000082382126_OR,146A310BAB23,rater_16,4,4,4,4,4,4,4,4.0,0.0,0.0,4,True,True
453,AAAUUP138180000082532140_OR,983D4402B74F,rater_1,3,4,3,3,3,3,4,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
453,AAAUUP138180000082532140_OR,983D4402B74F,rater_2,3,4,3,3,4,3,4,3.5,-0.5,0.5,4,False,True
454,AAAUUP138180000082542140_OR,F531D21A72F6,rater_19,4,4,3,4,4,4,4,3.8333333333333335,0.16666666666666652,0.16666666666666652,4,True,True
454,AAAUUP138180000082542140_OR,F531D21A72F6,rater_16,3,3,3,3,3,3,3,3.0,0.0,0.0,3,True,True
455,AAAUUP138180000083062140_OR,BE3C0164B1EC,rater_20,4,4,3,4,4,4,3,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
455,AAAUUP138180000083062140_OR,BE3C0164B1EC,rater_16,3,3,3,4,3,3,3,3.1666666666666665,-0.16666666666666652,0.16666666666666652,3,True,True
456,AAAUUP138180000083082125_OR,02B36EBD5C66,rater_19,4,4,4,5,4,4,4,4.166666666666667,-0.16666666666666696,0.16666666666666696,4,True,True
456,AAAUUP138180000083082125_OR,02B36EBD5C66,rater_15,4,4,4,4,3,3,4,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
457,AAAUUP138180000083662140_OR,2A3C4C1F9B71,rater_15,4,4,4,3,4,3,4,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
457,AAAUUP138180000083662140_OR,2A3C4C1F9B71,rater_18,3,3,4,4,3,4,3,3.5,-0.5,0.5,4,False,True
458,AAAUUP138180000083802124_OR,C31C0ED2A05C,rater_19,4,3,3,3,4,4,4,3.5,0.5,0.5,4,True,True
458,AAAUUP138180000083802124_OR,C31C0ED2A05C,rater_16,3,3,3,3,3,2,3,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
459,AAAUUP138180000084442126_OR,6.00E+11,rater_17,3,3,3,3,4,3,4,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
459,AAAUUP138180000084442126_OR,6.00E+11,rater_20,3,3,3,3,3,3,4,3.1666666666666665,-0.16666666666666652,0.16666666666666652,3,True,True
460,AAAUUP138180000084602124_OR,17A9F45E2A88,rater_19,3,4,3,2,3,3,4,3.1666666666666665,-0.16666666666666652,0.16666666666666652,3,True,True
460,AAAUUP138180000084602124_OR,17A9F45E2A88,rater_16,3,3,3,3,3,3,3,3.0,0.0,0.0,3,True,True
461,AAAUUP138180000084752124_OR,ABA8CBA86662,rater_19,3,3,3,2,3,4,3,3.0,0.0,0.0,3,True,True
461,AAAUUP138180000084752124_OR,ABA8CBA86662,rater_15,3,3,3,3,3,3,3,3.0,0.0,0.0,3,True,True
462,AAAUUP138180000084992140_OR,6C6B01577E01,rater_19,3,3,3,3,3,3,3,3.0,0.0,0.0,3,True,True
462,AAAUUP138180000084992140_OR,6C6B01577E01,rater_20,3,3,4,3,3,3,4,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
463,AAAUUP138180000085022126_OR,2B9FE67B7465,rater_19,3,4,3,3,3,3,4,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
463,AAAUUP138180000085022126_OR,2B9FE67B7465,rater_16,4,4,3,3,4,3,4,3.5,0.5,0.5,4,True,True
464,AAAUUP138180000085582117_OR,232A59426B1E,rater_19,3,3,3,3,2,3,3,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
464,AAAUUP138180000085582117_OR,232A59426B1E,rater_18,2,2,2,2,2,2,3,2.1666666666666665,-0.16666666666666652,0.16666666666666652,2,True,True
465,AAAUUP138180000085742125_OR,B2C7EAB1488F,rater_19,4,4,4,4,4,4,4,4.0,0.0,0.0,4,True,True
465,AAAUUP138180000085742125_OR,B2C7EAB1488F,rater_17,3,3,3,4,4,3,3,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
466,AAAUUP138180000085842126_OR,976E2E05C4EB,rater_19,3,4,3,3,4,3,3,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
466,AAAUUP138180000085842126_OR,976E2E05C4EB,rater_16,3,4,3,4,3,3,4,3.5,-0.5,0.5,4,False,True
467,AAAUUP138180000086342140_OR,F610B3CBF3DF,rater_1,4,4,4,4,4,4,5,4.166666666666667,-0.16666666666666696,0.16666666666666696,4,True,True
467,AAAUUP138180000086342140_OR,F610B3CBF3DF,rater_2,4,4,3,4,4,4,4,3.8333333333333335,0.16666666666666652,0.16666666666666652,4,True,True
468,AAAUUP138180000086622125_OR,9145AB74E1DA,rater_4,3,3,3,4,3,4,3,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
468,AAAUUP138180000086622125_OR,9145AB74E1DA,rater_7,3,3,3,3,4,3,4,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
469,AAAUUP138180000086712124_OR,480C577BC8C9,rater_15,3,4,4,3,3,3,4,3.5,-0.5,0.5,4,False,True
469,AAAUUP138180000086712124_OR,480C577BC8C9,rater_16,3,3,3,4,3,3,3,3.1666666666666665,-0.16666666666666652,0.16666666666666652,3,True,True
470,AAAUUP138180000086922126_OR,AADAFDCD9944,rater_17,3,3,2,3,3,3,3,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
470,AAAUUP138180000086922126_OR,AADAFDCD9944,rater_20,3,3,3,3,2,2,3,2.6666666666666665,0.3333333333333335,0.3333333333333335,3,True,True
471,AAAUUP138180000086962124_OR,7AC35605B158,rater_19,4,3,4,4,3,4,3,3.5,0.5,0.5,4,True,True
471,AAAUUP138180000086962124_OR,7AC35605B158,rater_16,3,3,3,3,3,3,3,3.0,0.0,0.0,3,True,True
472,AAAUUP138180000087212140_OR,46977B27324C,rater_18,4,4,4,4,4,4,4,4.0,0.0,0.0,4,True,True
472,AAAUUP138180000087212140_OR,46977B27324C,rater_16,4,3,4,4,4,3,4,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
473,AAAUUP138180000087312125_OR,57E8161AEF27,rater_7,2,2,2,2,2,3,3,2.3333333333333335,-0.3333333333333335,0.3333333333333335,2,True,True
473,AAAUUP138180000087312125_OR,57E8161AEF27,rater_10,3,3,2,3,3,3,2,2.6666666666666665,0.3333333333333335,0.3333333333333335,3,True,True
474,AAAUUP138180000087452140_OR,AE83E9155405,rater_17,2,2,2,2,2,2,2,2.0,0.0,0.0,2,True,True
474,AAAUUP138180000087452140_OR,AE83E9155405,rater_20,2,2,2,2,2,2,3,2.1666666666666665,-0.16666666666666652,0.16666666666666652,2,True,True
475,AAAUUP138180000087882125_OR,31EEF9A4A29B,rater_4,4,4,4,4,4,3,3,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
475,AAAUUP138180000087882125_OR,31EEF9A4A29B,rater_7,4,4,3,3,3,4,4,3.5,0.5,0.5,4,True,True
476,AAAUUP138180000088462117_OR,830CCF8E0B23,rater_19,4,3,4,4,3,4,4,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
476,AAAUUP138180000088462117_OR,830CCF8E0B23,rater_16,4,4,4,4,4,3,4,3.8333333333333335,0.16666666666666652,0.16666666666666652,4,True,True
477,AAAUUP138180000088672124_OR,212EC5537EEB,rater_19,3,3,2,3,3,3,2,2.6666666666666665,0.3333333333333335,0.3333333333333335,3,True,True
477,AAAUUP138180000088672124_OR,212EC5537EEB,rater_20,3,3,2,3,3,2,2,2.5,0.5,0.5,3,True,True
478,AAAUUP138180000089162126_OR,A47106D7B784,rater_19,4,4,4,2,4,4,3,3.5,0.5,0.5,4,True,True
478,AAAUUP138180000089162126_OR,A47106D7B784,rater_16,3,3,3,3,3,3,3,3.0,0.0,0.0,3,True,True
479,AAAUUP138180000089192125_OR,BA541CCAA2FF,rater_4,4,4,3,4,3,4,3,3.5,0.5,0.5,4,True,True
479,AAAUUP138180000089192125_OR,BA541CCAA2FF,rater_7,2,3,3,3,2,3,2,2.6666666666666665,-0.6666666666666665,0.6666666666666665,3,False,True
480,AAAUUP138180000089192125_OR,,rater_19,3,4,2,3,3,3,3,3.0,0.0,0.0,3,True,True
480,AAAUUP138180000089192125_OR,,rater_20,3,3,3,3,3,3,3,3.0,0.0,0.0,3,True,True
481,AAAUUP138180000089412126_OR,0ABCC897F21B,rater_7,2,2,2,2,2,2,3,2.1666666666666665,-0.16666666666666652,0.16666666666666652,2,True,True
481,AAAUUP138180000089412126_OR,0ABCC897F21B,rater_10,2,2,2,3,2,2,3,2.3333333333333335,-0.3333333333333335,0.3333333333333335,2,True,True
482,AAAUUP138180000089422126_OR,C2E3AD707EDC,rater_15,3,4,4,4,3,3,2,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
482,AAAUUP138180000089422126_OR,C2E3AD707EDC,rater_16,3,4,4,4,3,3,3,3.5,-0.5,0.5,4,False,True
483,AAAUUP138180000089502117_OR,EEB5AAA18E11,rater_19,3,4,2,3,3,3,3,3.0,0.0,0.0,3,True,True
483,AAAUUP138180000089502117_OR,EEB5AAA18E11,rater_16,3,3,2,3,3,3,3,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
484,AAAUUP138180000089872140_OR,E3DF63035440,rater_19,3,4,4,3,3,4,3,3.5,-0.5,0.5,4,False,True
484,AAAUUP138180000089872140_OR,E3DF63035440,rater_16,3,3,4,3,3,3,3,3.1666666666666665,-0.16666666666666652,0.16666666666666652,3,True,True
485,AAAUUP138180000090272140_OR,67458135DC0F,rater_19,4,4,4,4,3,3,3,3.5,0.5,0.5,4,True,True
485,AAAUUP138180000090272140_OR,67458135DC0F,rater_18,3,3,3,3,3,3,2,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
486,AAAUUP138180000090312125_OR,59981B992996,rater_4,3,3,2,3,3,2,3,2.6666666666666665,0.3333333333333335,0.3333333333333335,3,True,True
486,AAAUUP138180000090312125_OR,59981B992996,rater_7,3,3,3,3,2,3,3,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
487,AAAUUP138180000090322126_OR,8A941F717E2F,rater_15,3,2,3,3,3,2,4,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
487,AAAUUP138180000090322126_OR,8A941F717E2F,rater_16,2,2,2,2,3,3,2,2.3333333333333335,-0.3333333333333335,0.3333333333333335,2,True,True
488,AAAUUP138180000090482125_OR,8CB337D8D65C,rater_4,3,4,3,3,4,3,3,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
488,AAAUUP138180000090482125_OR,8CB337D8D65C,rater_7,3,4,4,3,3,4,3,3.5,-0.5,0.5,4,False,True
489,AAAUUP138180000090612125_OR,9EB7D09C785B,rater_4,3,3,3,3,3,2,3,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
489,AAAUUP138180000090612125_OR,9EB7D09C785B,rater_7,2,3,2,2,3,2,2,2.3333333333333335,-0.3333333333333335,0.3333333333333335,2,True,True
490,AAAUUP138180000091432140_OR,D2035E3721BA,rater_19,4,4,4,3,3,3,4,3.5,0.5,0.5,4,True,True
490,AAAUUP138180000091432140_OR,D2035E3721BA,rater_18,3,3,3,3,3,4,4,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
491,AAAUUP138180000091912124_OR,71131D46F019,rater_19,4,4,3,3,3,4,4,3.5,0.5,0.5,4,True,True
491,AAAUUP138180000091912124_OR,71131D46F019,rater_17,4,3,4,3,4,4,4,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
492,AAAUUP138180000091972124_OR,F5D2D8C81370,rater_17,4,4,3,4,4,4,4,3.8333333333333335,0.16666666666666652,0.16666666666666652,4,True,True
492,AAAUUP138180000091972124_OR,F5D2D8C81370,rater_20,4,4,4,4,4,3,4,3.8333333333333335,0.16666666666666652,0.16666666666666652,4,True,True
493,AAAUUP138180000092232125_OR,0016926B079C,rater_19,4,4,4,3,3,4,3,3.5,0.5,0.5,4,True,True
493,AAAUUP138180000092232125_OR,0016926B079C,rater_16,3,3,3,3,3,4,3,3.1666666666666665,-0.16666666666666652,0.16666666666666652,3,True,True
494,AAAUUP138180000092312126_OR,73234AB62383,rater_17,4,4,4,4,4,4,5,4.166666666666667,-0.16666666666666696,0.16666666666666696,4,True,True
494,AAAUUP138180000092312126_OR,73234AB62383,rater_16,4,3,4,4,4,4,4,3.8333333333333335,0.16666666666666652,0.16666666666666652,4,True,True
495,AAAUUP138180000092342125_OR,58EBDB3621E5,rater_17,4,4,4,4,4,4,4,4.0,0.0,0.0,4,True,True
495,AAAUUP138180000092342125_OR,58EBDB3621E5,rater_16,4,4,3,4,4,3,4,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
496,AAAUUP138180000092502140_OR,86FF01B23BFC,rater_19,2,2,3,2,2,3,2,2.3333333333333335,-0.3333333333333335,0.3333333333333335,2,True,True
496,AAAUUP138180000092502140_OR,86FF01B23BFC,rater_16,2,3,2,3,2,2,2,2.3333333333333335,-0.3333333333333335,0.3333333333333335,2,True,True
497,AAAUUP138180000092562117_OR,1151BAA93780,rater_1,4,4,3,3,4,4,4,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
497,AAAUUP138180000092562117_OR,1151BAA93780,rater_2,3,3,3,4,4,3,3,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
498,AAAUUP138180000093102126_OR,AD7F1F3996C9,rater_15,4,4,4,4,4,4,4,4.0,0.0,0.0,4,True,True
498,AAAUUP138180000093102126_OR,AD7F1F3996C9,rater_16,4,4,4,3,4,3,4,3.6666666666666665,0.3333333333333335,0.3333333333333335,4,True,True
499,AAAUUP138180000093312117_OR,9E49399B42B4,rater_20,3,3,3,3,2,2,3,2.6666666666666665,0.3333333333333335,0.3333333333333335,3,True,True
499,AAAUUP138180000093312117_OR,9E49399B42B4,rater_16,3,4,4,3,3,3,3,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
500,AAAUUP138180000093482117_OR,95540EBC3FC9,rater_19,3,3,2,3,2,4,3,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
500,AAAUUP138180000093482117_OR,95540EBC3FC9,rater_20,2,2,3,2,2,2,3,2.3333333333333335,-0.3333333333333335,0.3333333333333335,2,True,True
501,AAAUUP138180000093712125_OR,857FAF7C385C,rater_4,3,3,3,3,3,3,3,3.0,0.0,0.0,3,True,True
501,AAAUUP138180000093712125_OR,857FAF7C385C,rater_7,3,2,3,4,3,3,4,3.1666666666666665,-0.16666666666666652,0.16666666666666652,3,True,True
502,AAAUUP138180000093712125_OR,,rater_19,3,4,3,3,3,3,3,3.1666666666666665,-0.16666666666666652,0.16666666666666652,3,True,True
502,AAAUUP138180000093712125_OR,,rater_16,3,4,4,3,3,3,4,3.5,-0.5,0.5,4,False,True
503,AAAUUP138180000093872125_OR,41F11AC58B17,rater_4,3,3,3,4,4,3,4,3.5,-0.5,0.5,4,False,True
503,AAAUUP138180000093872125_OR,41F11AC58B17,rater_7,3,3,3,3,3,4,4,3.3333333333333335,-0.3333333333333335,0.3333333333333335,3,True,True
504,AAAUUP138180000094172125_OR,605DDF3EA948,rater_17,3,3,3,2,2,2,3,2.5,0.5,0.5,3,True,True
504,AAAUUP138180000094172125_OR,605DDF3EA948,rater_20,3,3,3,3,3,3,3,3.0,0.0,0.0,3,True,True
505,AAAUUP138180000094342140_OR,73FC87C4FDF9,rater_17,2,3,2,2,2,3,2,2.3333333333333335,-0.3333333333333335,0.3333333333333335,2,True,True
505,AAAUUP138180000094342140_OR,73FC87C4FDF9,rater_16,3,3,3,3,3,3,2,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
506,AAAUUP138180000094532125_OR,B4B8BEB77C2E,rater_19,3,3,3,3,3,2,3,2.8333333333333335,0.16666666666666652,0.16666666666666652,3,True,True
